NAPR,PERIOD,STRANA,TNVED,EDIZM,STOIM,NETTO,KOL
ИМ,01/2016,TR,08,,81542.01,40501,0
ЭК,01/2016,DE,15,,17364.11,19125.99,0
ИМ,03/2016,CN,84,,154248.45,86583,0
ЭК,03/2016,UA,84,,81093.1,16600,0
ЭК,03/2016,KZ,84,,28211.58,10830,0
ИМ,02/2016,TW,84,,981.68,24.49,0
ИМ,03/2016,DE,39,,14120.78,3804.87,0
ИМ,02/2016,BY,39,,59.28,10.19,0
ЭК,03/2016,UA,33,,620.99,448.14,0
ИМ,03/2016,IT,58,,84270.05,16896,0
ИМ,03/2016,CN,85,,6720,234,0
ИМ,02/2016,IN,82,,807.13,131.41,0
ИМ,02/2016,DE,82,,104.66,0.98,0
ИМ,02/2016,PL,63,,580.3,55.71,0
ЭК,01/2016,BY,65,,597.71,246.4,0
ЭК,03/2016,GE,48,,12889.53,13085,0
ЭК,02/2016,AB,48,,24680.94,45940,0
ИМ,03/2016,US,11,,255412.5,38066.74,0
ИМ,02/2016,DE,29,,5684.63,2767.71,0
ЭК,02/2016,AB,04,,159902.91,179429.9,0
ЭК,03/2016,BY,90,,159.98,1.5,0
ИМ,02/2016,CN,90,,3895.08,355.61,0
ИМ,02/2016,DE,35,,60093.12,19463.19,0
ИМ,02/2016,FR,38,,2360.38,380,0
ЭК,01/2016,AB,38,,5182.8,16581.85,0
ИМ,03/2016,CN,44,,446176.04,1105352,0
ЭК,03/2016,IL,38,,351519.1,837070,0
ЭК,03/2016,AM,44,,7816.27,19900,0
ЭК,02/2016,UA,44,,6857.17,19860,0
ИМ,03/2016,CN,96,,859.66,340.5,0
ИМ,01/2016,DE,72,,307727.51,325569,0
ИМ,02/2016,PL,56,,216.32,24.54,0
ИМ,01/2016,DE,68,,10818.23,18849,0
ИМ,03/2016,DE,68,,3044.85,155.25,0
ИМ,03/2016,IT,06,,1021690.26,164173,0
ИМ,03/2016,US,40,,306.73,0.09,0
ЭК,03/2016,UA,20,,28706.26,90970.8,0
ЭК,01/2016,UA,20,,10193.41,39128.88,0
ИМ,02/2016,BY,64,,7081.02,247.83,0
ЭК,03/2016,AZ,15,,19552.67,18699,0
ЭК,01/2016,AB,15,,291.92,209,0
ЭК,01/2016,UA,15,,72728.08,84316.75,0
ЭК,02/2016,BY,84,,52799.98,10555.11,0
ЭК,03/2016,AB,15,,19227.51,20417.3,0
ИМ,03/2016,ES,84,,91374.81,43131,0
ИМ,03/2016,GB,84,,4577.24,189,0
ИМ,02/2016,CN,84,,170795.62,104825.23,0
ИМ,03/2016,DE,84,,849.88,9.6,0
ИМ,02/2016,PL,84,,77.42,8.97,0
ИМ,01/2016,ES,84,,11209.06,4832,0
ИМ,02/2016,CN,42,,600.8,56.54,0
ИМ,01/2016,CN,39,,49923.12,22300,0
ИМ,01/2016,US,39,,14534.1,100,0
ЭК,01/2016,BY,85,,1620.06,104,0
ЭК,03/2016,UA,22,,70156.05,100468.19,0
ЭК,02/2016,UA,22,,77149.02,121463.87,0
ЭК,02/2016,AM,22,,2364.81,7901.25,0
ЭК,01/2016,UA,11,,6142.46,11975.04,0
ЭК,03/2016,AB,28,,396.39,768.98,0
ЭК,03/2016,AB,04,,218029.23,243190,0
ИМ,02/2016,PL,90,,67.17,7.8,0
ЭК,01/2016,UA,38,,1108.08,1842.52,0
ЭК,02/2016,LT,44,,6804.28,30780,0
ЭК,02/2016,GE,44,,3577.76,9240,0
ИМ,01/2016,CN,44,,342562.57,878043,0
ЭК,03/2016,AB,38,,5799.37,15042.12,0
ЭК,01/2016,IL,38,,176689.8,471040,0
ЭК,03/2016,JP,44,,12858,22900,0
ЭК,01/2016,CN,44,,93736.56,638023,0
ИМ,03/2016,DE,72,,115257.81,123788,0
ИМ,01/2016,IN,68,,17725.65,25273,0
ИМ,03/2016,AE,70,,33706.46,14799,0
ИМ,02/2016,DE,68,,11727.84,18515.5,0
ИМ,02/2016,CN,68,,4213.21,4619.58,0
ЭК,02/2016,UA,32,,198.94,267.6,0
ЭК,03/2016,AB,32,,106.53,133.8,0
ИМ,01/2016,AR,23,,105918.75,201750,0
ИМ,02/2016,CN,76,,249.83,63.45,0
ИМ,03/2016,BY,69,,26028.53,18275.81,0
ИМ,01/2016,CN,94,,34014.44,5284.25,0
ИМ,02/2016,DE,94,,60.31,12.5,0
ИМ,02/2016,DE,40,,19.09,0.15,0
ИМ,02/2016,CA,40,,3517.1,1.34,0
ИМ,01/2016,SK,25,,10647.57,13400,0
ИМ,02/2016,CN,87,,82714.07,41141,0
ЭК,03/2015,KG,15,,121803.63,116602.07,0
ЭК,01/2015,GE,15,,56826.67,64630.99,0
ИМ,03/2015,GB,84,,19563,158,0
ЭК,03/2015,DE,84,,5004.66,145,0
ЭК,01/2015,BY,84,,52573,19386,0
ИМ,02/2015,IN,84,,1232e3,121200,0
ЭК,02/2015,BY,84,,84969.01,17050,0
ЭК,03/2015,CA,09,,9141,24e3,0
ИМ,01/2015,IN,39,,1939.56,810,0
ЭК,02/2015,AM,39,,165.78,265.89,0
ИМ,01/2015,DE,59,,14268.89,194.5,0
ИМ,02/2015,TR,82,,20425.01,1354.5,0
ЭК,02/2015,GE,48,,14661.27,18225,0
ЭК,02/2015,AB,28,,2654.58,1595,0
ИМ,01/2015,DE,90,,404.32,0.77,0
ЭК,02/2015,AM,90,,873.96,326.95,0
ИМ,03/2015,CN,95,,19386.01,4138,0
ЭК,02/2015,IL,38,,90141.3,215140,0
ЭК,01/2015,AB,34,,786.78,1430,0
ИМ,01/2015,DE,32,,12473.87,2706.62,0
ИМ,03/2015,DE,76,,10.59,0.15,0
ИМ,03/2015,CN,69,,338768.28,1014032.17,0
ЭК,02/2015,KZ,15,,106.57,70.2,0
ЭК,02/2015,DE,15,,15814.44,19160.63,0
ЭК,01/2015,TM,15,,460781.65,416862.57,0
ЭК,02/2015,KZ,84,,34147.94,9474.4,0
ИМ,01/2015,BY,84,,20437.29,20099.5,0
ИМ,01/2015,CN,84,,94333.55,40397,0
ИМ,02/2015,DE,84,,3676.33,112.16,0
ЭК,03/2015,UA,84,,59269.03,11600,0
ИМ,03/2015,UA,84,,508463.04,170008,0
ИМ,02/2015,UA,84,,2e4,255,0
ИМ,02/2015,DE,59,,17570.77,460,0
ИМ,03/2015,SE,59,,32118.75,548,0
ЭК,03/2015,KZ,85,,20503.45,2220,0
ЭК,03/2015,DE,85,,49.32,2.3,0
ИМ,03/2015,DE,85,,328.5,0.25,0
ЭК,03/2015,GE,48,,10287.08,13680,0
ЭК,01/2015,DE,04,,14330.86,2454.86,0
ЭК,03/2015,UA,83,,34844.11,17280,0
ИМ,03/2015,UA,83,,25996.77,10573.2,0
ЭК,03/2015,TJ,12,,15494.96,2e4,0
ИМ,02/2015,FI,90,,138738.67,567,0
ИМ,03/2015,US,73,,23249.49,65.3,0
ИМ,01/2015,TR,73,,24387.88,3869.4,0
ЭК,03/2015,DE,73,,5.25,2.5,0
ИМ,02/2015,SK,73,,4368.45,11,0
ЭК,03/2015,IL,38,,121940.5,292520,0
ЭК,02/2015,NL,38,,65139.35,127e3,0
ЭК,03/2015,NL,38,,61908.1,127400,0
ЭК,03/2015,UZ,10,,72870.85,135400,0
ИМ,02/2015,CN,44,,57673.51,145304.75,0
ИМ,02/2015,GB,72,,52448.24,40860,0
ЭК,02/2015,AB,34,,2224.09,3817.5,0
ИМ,02/2015,TR,70,,36605.9,17234.16,0
ИМ,02/2015,DE,68,,13554.59,18653,0
ИМ,02/2015,BY,49,,94.45,14.6,0
ИМ,01/2015,CN,69,,470140.89,1500882.8,0
ИМ,02/2015,UA,94,,23282.16,5617.2,0
ЭК,03/2015,AB,15,,12032.48,12703.71,0
ИМ,03/2015,IT,84,,12168.81,730,0
ИМ,02/2015,IT,84,,19064.56,200,0
ИМ,03/2015,IN,84,,313201.05,66616.1,0
ЭК,03/2015,AM,84,,42483,15967,0
ИМ,03/2015,US,84,,399.33,3.11,0
ЭК,01/2015,GB,09,,17760,48e3,0
ИМ,01/2015,TW,39,,11350.18,3719.87,0
ИМ,01/2015,DE,39,,1704,400,0
ИМ,02/2015,DE,39,,71216.61,27406.83,0
ИМ,02/2015,CA,59,,49.61,0.02,0
ЭК,01/2015,AB,33,,89.21,73.8,0
ЭК,01/2015,KZ,85,,6098.49,227,0
ЭК,01/2015,KZ,04,,94046.11,15091.25,0
ЭК,01/2015,UA,83,,111148.76,51740,0
ИМ,03/2015,CA,73,,86552.23,139,0
ИМ,02/2015,UA,73,,23230.64,11822.9,0
ЭК,02/2015,AM,44,,22075.88,8710,0
ИМ,01/2015,CN,44,,227233.89,565935.72,0
ЭК,02/2015,TM,10,,87190.22,135400,0
ИМ,03/2015,IT,31,,3971.29,1500,0
ИМ,03/2015,IN,34,,151.63,2.1,0
ИМ,02/2015,ES,72,,47076.57,46606,0
ИМ,03/2015,DE,32,,258706.79,89243.66,0
ИМ,03/2015,CN,94,,27607.28,11570,0
ИМ,02/2015,DE,40,,5.52,0.02,0
ИМ,02/2015,US,40,,34.43,0.08,0
ИМ,03/2015,TR,25,,160958.75,2375500,0
ИМ,03/2015,IT,13,,625.07,200,0
ЭК,02/2015,UZ,15,,314340,321936.25,0
ИМ,01/2015,DE,84,,5874.73,151.65,0
ИМ,03/2015,BY,84,,81102.96,63568.5,0
ИМ,02/2015,BE,39,,180.67,0.04,0
ЭК,02/2015,CA,09,,9141,24e3,0
ИМ,03/2015,US,39,,110.48,0.94,0
ИМ,01/2015,UA,39,,20605.39,12449,0
ИМ,02/2015,UA,39,,44437.04,35586,0
ИМ,03/2015,IN,39,,39370.22,21e3,0
ИМ,03/2015,BY,33,,10820.49,751.5,0
ЭК,03/2015,AB,48,,49293.28,77610,0
ИМ,03/2015,IT,21,,12165.03,665,0
ЭК,02/2015,AM,22,,23704.68,41773.76,0
ЭК,02/2015,KZ,04,,7484.09,1710.24,0
ИМ,03/2015,DE,35,,143254.25,54175.55,0
ЭК,02/2015,AB,38,,1651.07,8355.25,0
ИМ,02/2015,DE,38,,3058.78,1133.6,0
ИМ,03/2015,DE,38,,3102.91,1438.8,0
ИМ,02/2015,SK,72,,482677.9,443768,0
ИМ,02/2015,BG,70,,1801.22,626.4,0
ИМ,02/2015,TR,32,,55200,22521.6,0
ИМ,02/2015,CN,69,,380436.01,1221418,0
ИМ,03/2015,BY,69,,40067.12,17363.1,0
ИМ,03/2015,ID,94,,26469.58,4081,0
ЭК,03/2015,GE,15,,58132.12,63432.57,0
ЭК,02/2015,GE,15,,56370.6,64635.3,0
ИМ,02/2015,GB,84,,96759.7,1178,0
ИМ,02/2015,KR,84,,2610,4,0
ЭК,02/2015,UA,84,,19716.5,2950,0
ИМ,02/2015,CN,39,,57334.72,26381,0
ИМ,02/2015,CH,39,,165397.43,17600,0
ИМ,03/2015,DE,59,,23080.66,342,0
ЭК,03/2015,BY,85,,2532.44,57,0
ИМ,01/2015,CH,82,,344.06,0.2,0
ЭК,01/2015,AB,48,,29453.69,49700,0
ЭК,03/2015,AB,21,,442.5,341,0
ИМ,03/2015,SG,29,,5565,2100,0
ИМ,02/2015,DE,29,,5497.49,1291.07,0
ИМ,03/2015,DE,73,,1439.55,1,0
ИМ,01/2015,CH,73,,11944.84,2.66,0
ИМ,02/2015,DE,35,,118456.06,37418.98,0
ЭК,01/2015,IL,38,,73405.2,176880,0
ИМ,03/2015,FR,38,,5766.35,950,0
ИМ,03/2015,IT,38,,2310.71,2700,0
ЭК,03/2015,CZ,44,,2167.7,22e3,0
ИМ,03/2015,ID,44,,166.42,24,0
ЭК,02/2015,TR,44,,5693.4,50536.45,0
ЭК,02/2015,UZ,10,,311471.31,609300,0
ЭК,02/2015,LT,44,,4068.82,43162,0
ИМ,02/2015,BY,62,,678.88,203,0
ЭК,03/2015,LV,68,,5805.52,15749,0
ИМ,01/2015,CN,68,,3571.51,5052,0
ИМ,02/2015,DE,32,,118490.95,32125.12,0
ИМ,01/2015,CH,74,,4122.93,0.56,0
ИМ,02/2015,CN,94,,46855.5,7998.55,0
ИМ,03/2015,US,25,,907.91,997.7,0
ИМ,01/2015,TR,08,,34178.13,48800,0
ИМ,03/2015,IN,25,,2680,6e3,0
ИМ,03/2015,BY,64,,6445.42,186.95,0
ЭК,03/2015,TM,15,,410270,415053.1,0
ИМ,03/2015,IT,15,,17437.88,12500,0
ЭК,03/2015,TR,09,,24e3,24e3,0
ИМ,01/2015,CN,39,,44905.69,19870,0
ИМ,02/2015,DK,39,,422.41,0.13,0
ИМ,02/2015,US,39,,9828.97,80.17,0
ИМ,03/2015,DE,39,,39810.33,12262.07,0
ИМ,02/2015,BY,33,,22940.44,2090.3,0
ИМ,02/2015,CN,85,,19816.27,861.94,0
ЭК,02/2015,AB,48,,49238.76,85410,0
ИМ,03/2015,TR,48,,3375.92,1656,0
ЭК,01/2015,AB,29,,420.04,540,0
ЭК,03/2015,DE,04,,20300.06,3684.93,0
ЭК,03/2015,KZ,04,,63919.11,12430.72,0
ИМ,01/2015,DE,73,,3442.31,29.61,0
ИМ,01/2015,DE,35,,53280.46,16681.23,0
ЭК,01/2015,NL,38,,96301.43,185560,0
ЭК,03/2015,AZ,44,,10513.09,20893.85,0
ИМ,01/2015,DE,34,,3403.37,453.14,0
ЭК,03/2015,NL,72,,17379.08,2e4,0
ИМ,03/2015,NL,72,,239981.59,255913,0
ИМ,03/2015,DE,34,,9760.58,3373.99,0
ИМ,02/2015,CN,68,,16061.28,26080,0
ИМ,03/2015,IT,32,,71108.76,19240,0
ЭК,02/2015,AB,32,,104.68,146.25,0
ИМ,01/2015,FR,32,,54894.25,15e3,0
ИМ,01/2015,ID,94,,29408,4771,0
ИМ,01/2015,CN,40,,32880.11,15102,0
ИМ,02/2015,CA,40,,23.97,0.07,0
ЭК,02/2015,KG,20,,11884,8265.2,0
ЭК,03/2015,TM,20,,22e3,16912,0
ИМ,02/2015,AR,20,,28507.24,22875,0
ИМ,01/2015,BY,64,,10751.97,704.3,0
ЭК,02/2015,KG,15,,101289.07,99820.55,0
ЭК,02/2015,TM,15,,293720,296033.8,0
ЭК,01/2015,KG,15,,74229,64174.5,0
ИМ,02/2015,TW,84,,13e4,8167,0
ЭК,02/2015,PK,84,,12400,994,0
ЭК,03/2015,KZ,84,,21431,1250,0
ЭК,03/2015,BY,84,,63798.89,22230,0
ИМ,02/2015,CN,84,,30429.06,1450,0
ИМ,02/2015,BY,84,,29765.12,21055.7,0
ИМ,02/2015,TR,84,,63726,20958,0
ЭК,01/2015,CA,09,,8880,24e3,0
ИМ,03/2015,IT,39,,5545.67,400,0
ИМ,03/2015,UA,39,,106353.23,76333,0
ИМ,02/2015,TR,85,,19096.57,3059,0
ИМ,02/2015,TR,48,,5771.71,2200,0
ЭК,03/2015,AB,04,,73738.43,70007,0
ЭК,02/2015,UA,83,,110427.8,52830,0
ИМ,02/2015,TR,35,,1380,480,0
ИМ,03/2015,GB,73,,4431.73,321,0
ЭК,02/2015,FR,44,,60697.44,21660,0
ЭК,03/2015,AM,44,,22375.65,8940,0
ИМ,02/2015,TR,34,,5750.5,1300,0
ИМ,03/2015,SK,72,,257310.58,257384,0
ИМ,03/2015,DE,68,,15684.55,18578.5,0
ИМ,01/2015,IN,68,,34247.92,53300,0
ИМ,01/2015,DE,68,,11371.26,18487,0
ИМ,02/2015,FR,32,,48916.99,16e3,0
ИМ,03/2015,AR,23,,558678.75,1064150,0
ИМ,03/2015,US,40,,1874.14,2.53,0
ИМ,01/2015,IN,25,,4e3,1e4,0
ИМ,01/2015,SK,25,,20493.88,24500,0
ЭК,02/2015,TM,20,,17200,10420,0
ЭК,01/2015,TM,20,,20200,13778,0
ИМ,02/2015,BY,64,,871.64,83,0
ЭК,02/2015,AB,15,,20665.95,21601.04,0
ЭК,03/2015,KZ,15,,1435.1,657,0
ИМ,03/2015,DE,84,,18935.4,176,0
ИМ,02/2015,SK,85,,635.11,0.3,0
ИМ,03/2015,US,85,,2783.58,4.05,0
ЭК,02/2015,KZ,85,,13298.51,823,0
ЭК,02/2015,AM,65,,442.62,176,0
ИМ,02/2015,UA,63,,3194.56,261.48,0
ЭК,02/2015,AM,48,,7597.87,19270,0
ЭК,03/2015,AM,22,,11360.02,20777,0
ЭК,01/2015,AB,28,,320.37,769.2,0
ЭК,02/2015,DE,04,,16439.9,3221.94,0
ИМ,01/2015,GB,73,,2337,76,0
ИМ,02/2015,TR,73,,3048,1682,0
ЭК,01/2015,AB,38,,3268.87,10250,0
ИМ,03/2015,CN,44,,412852.97,1050529.7,0
ИМ,03/2015,TR,34,,5869.74,1278,0
ЭК,01/2015,LV,68,,1706.55,5292,0
ЭК,01/2015,AB,32,,30.01,40,0
ИМ,03/2015,IN,32,,3180,3e3,0
ЭК,03/2015,UA,32,,1959.56,35,0
ИМ,03/2015,FR,32,,56317.32,16600,0
ИМ,01/2015,SK,69,,409612.52,278286,0
ИМ,01/2015,CN,94,,33022.51,5389.9,0
ИМ,03/2015,TR,17,,13353.38,9314.9,0
ИМ,03/2015,CN,87,,87985.04,38570,0
ИМ,03/2014,BY,84,,35309.03,23635,0
ЭК,03/2014,AT,39,,314.76,16.9,0
ИМ,03/2014,TR,85,,12690.48,1250,0
ЭК,02/2014,KZ,04,,26791.77,4160,0
ЭК,03/2014,UA,83,,271610.88,108300,0
ИМ,03/2014,GR,83,,37992.21,17945,0
ИМ,01/2014,IT,83,,5832.68,411,0
ИМ,02/2014,IT,73,,129.52,0.06,0
ИМ,01/2014,CN,95,,19352.75,4040.7,0
ИМ,03/2014,IT,38,,18256.95,7256,0
ЭК,03/2014,AB,44,,24173.04,3220,0
ИМ,03/2014,GB,34,,7101.13,2940,0
ИМ,02/2014,US,68,,170.01,0.02,0
ИМ,03/2014,IN,32,,1572.57,111.6,0
ИМ,02/2014,DE,68,,14608.44,18140,0
ИМ,01/2014,FR,32,,58061.4,16e3,0
ИМ,03/2014,DK,23,,127422.6,63e3,0
ИМ,03/2014,CN,69,,112722.04,361760,0
ИМ,03/2014,MD,20,,29475,23e3,0
ЭК,02/2014,BY,84,,152638.57,42387,0
ЭК,02/2014,UA,84,,68937.16,14772,0
ИМ,03/2014,IN,84,,68450,4925,0
ИМ,03/2014,SE,59,,46351.84,587,0
ИМ,01/2014,SE,59,,12942.79,194.5,0
ИМ,02/2014,CN,63,,3200,516.5,0
ЭК,03/2014,AB,48,,60288.38,59980,0
ЭК,01/2014,DE,21,,2412.26,2177.5,0
ЭК,01/2014,DE,04,,14409.18,1361.33,0
ЭК,03/2014,KZ,04,,9024.79,1503,0
ИМ,01/2014,UA,12,,354640,682e3,0
ИМ,02/2014,US,73,,72.23,0.2,0
ИМ,03/2014,GB,73,,29240.91,2736.5,0
ЭК,03/2014,NL,38,,270303.07,360750,0
ИМ,01/2014,IT,38,,4051.75,940,0
ЭК,02/2014,NL,38,,255819.1,341580,0
ЭК,01/2014,DE,44,,7012.35,62781,0
ИМ,02/2014,CN,44,,143292.68,250400,0
ЭК,03/2014,DE,44,,2459.96,21581,0
ИМ,02/2014,SK,72,,326769.03,227592,0
ИМ,01/2014,IT,70,,13845.17,8211,0
ЭК,01/2014,DE,49,,160.93,127,0
ИМ,02/2014,US,74,,6658.93,6.4,0
ИМ,03/2014,CN,94,,21239.44,8389,0
ИМ,01/2014,CN,94,,77152.8,28260,0
ИМ,02/2014,CH,40,,83.21,0.02,0
ИМ,01/2014,CL,08,,63080,41500,0
ИМ,03/2014,TR,25,,266583.23,2330250,0
ИМ,01/2014,TR,84,,3e5,51898,0
ЭК,03/2014,BY,84,,18105.17,3280,0
ИМ,02/2014,IT,84,,165.34,0.16,0
ИМ,03/2014,PT,45,,73588.31,11052,0
ИМ,03/2014,UA,48,,71886.31,146088,0
ИМ,02/2014,CN,29,,57750,75e3,0
ИМ,03/2014,TR,90,,2263.24,200,0
ИМ,02/2014,GB,34,,6898.92,2940,0
ИМ,01/2014,CN,72,,123625.98,93041,0
ИМ,01/2014,NL,72,,586463.51,476042,0
ИМ,01/2014,SK,72,,92923.57,62600,0
ИМ,02/2014,IN,68,,16579.34,25440,0
ИМ,02/2014,CN,68,,16337.48,26168,0
ИМ,01/2014,DE,68,,15817.21,18493,0
ИМ,01/2014,TR,32,,105840,37296,0
ИМ,02/2014,AR,23,,232679.85,350950,0
ИМ,01/2014,DK,23,,248991.31,126e3,0
ИМ,02/2014,TR,49,,42.24,40,0
ИМ,02/2014,CN,94,,65228.98,26397,0
ИМ,03/2014,CN,40,,242119.34,108940,0
ИМ,03/2014,UA,25,,5780.43,67e3,0
ИМ,02/2014,TR,20,,7933.33,4008.5,0
ЭК,02/2014,BY,64,,27704.76,373,0
ИМ,02/2014,TR,84,,1687936.8,194342,0
ИМ,03/2014,DE,84,,230915.01,6876.6,0
ЭК,03/2014,KZ,84,,156653.85,16873,0
ИМ,01/2014,UA,84,,17575.71,13200,0
ИМ,02/2014,BY,84,,129878.34,86644,0
ИМ,02/2014,DE,39,,40299.29,16000.04,0
ИМ,03/2014,CH,39,,95106.59,6e3,0
ИМ,03/2014,CH,59,,20198.26,197.4,0
ИМ,03/2014,BY,33,,10900.66,2304.3,0
ИМ,02/2014,US,85,,680.81,1.03,0
ИМ,02/2014,TR,63,,2.34,0.15,0
ИМ,02/2014,ES,22,,25176.32,23856,0
ИМ,03/2014,CN,29,,138050,175e3,0
ЭК,01/2014,DE,12,,102673.04,3847,0
ИМ,02/2014,IT,90,,4261.8,0.59,0
ИМ,01/2014,NZ,90,,74133.19,44.34,0
ИМ,02/2014,CH,73,,501.99,0.68,0
ИМ,03/2014,FR,35,,5211.11,4e3,0
ИМ,03/2014,UA,73,,36294.92,14560,0
ЭК,02/2014,UZ,73,,100060,38400,0
ИМ,01/2014,DE,38,,5021.82,1225,0
ИМ,03/2014,CN,44,,765217.8,1641800,0
ЭК,02/2014,DE,44,,4653.28,42181,0
ЭК,03/2014,AT,32,,878.62,923.1,0
ИМ,01/2014,IT,32,,86109.56,18260,0
ИМ,02/2014,TR,17,,172.12,87.8,0
ИМ,03/2014,ES,20,,95177.72,48120,0
ИМ,02/2014,BY,64,,114546.1,2744.74,0
ИМ,03/2014,FI,84,,36680.65,750,0
ЭК,01/2014,KZ,84,,121057,9179,0
ИМ,03/2014,GB,84,,3007.8,42.5,0
ИМ,01/2014,BY,84,,47454.2,23524.3,0
ИМ,03/2014,IT,39,,36426.68,5717,0
ИМ,03/2014,DE,39,,59644.57,23e3,0
ЭК,02/2014,AB,48,,6900.42,8800,0
ЭК,03/2014,GE,48,,27172.76,17940,0
ИМ,02/2014,DE,12,,157256.71,17400,0
ИМ,02/2014,US,90,,1969.49,1.12,0
ИМ,02/2014,DK,90,,3808.6,4.9,0
ЭК,01/2014,NL,38,,275680.23,366310,0
ИМ,03/2014,SK,72,,505918.57,370103,0
ЭК,01/2014,LV,68,,3255.77,4200,0
ЭК,03/2014,LV,68,,2940.81,4200,0
ИМ,02/2014,TR,18,,14.89,6.5,0
ИМ,02/2014,DE,74,,616.05,1.5,0
ИМ,02/2014,ID,94,,25863,4311,0
ИМ,01/2014,ID,94,,26504,4261,0
ИМ,02/2014,CL,08,,198800,1e5,0
ИМ,01/2014,ES,20,,42975.25,24160,0
ИМ,03/2014,BY,64,,43989.74,1968.37,0
ИМ,02/2014,DE,84,,1955.12,9.74,0
ИМ,03/2014,TR,84,,190391.11,44057,0
ИМ,03/2014,IT,84,,54161.46,2490,0
ЭК,03/2014,UA,84,,9248.57,1753.2,0
ИМ,02/2014,CN,85,,67.7,11,0
ИМ,02/2014,IT,82,,137.59,0.39,0
ЭК,03/2014,BY,65,,3366.06,869.44,0
ИМ,03/2014,AR,22,,225600,357840,0
ЭК,03/2014,DE,04,,13593.18,1385.42,0
ИМ,03/2014,DE,12,,50848.23,4600,0
ИМ,02/2014,PL,90,,1694.4,6.3,0
ИМ,02/2014,DE,73,,21266.69,43.5,0
ЭК,03/2014,AM,44,,32265.36,7920,0
ИМ,03/2014,IT,34,,2134.07,400,0
ИМ,02/2014,TR,70,,3898.52,365.65,0
ИМ,03/2014,TR,32,,108741.6,39204,0
ИМ,01/2014,DE,32,,70621.22,16200,0
ИМ,03/2014,IT,32,,80152.53,15910,0
ИМ,02/2014,TR,94,,49914.48,14917.35,0
ИМ,01/2014,AR,08,,43050,21e3,0
ИМ,02/2014,ES,20,,45101.19,24180,0
ИМ,02/2014,CA,84,,17936.71,142.9,0
ИМ,03/2014,UA,84,,19371.11,9135,0
ИМ,03/2014,KR,84,,9029.71,80,0
ИМ,02/2014,CH,84,,15905.39,2.92,0
ИМ,03/2014,CN,84,,3832.68,72.3,0
ИМ,02/2014,CN,39,,4792.93,0.27,0
ЭК,02/2014,BY,39,,45550.42,39648,0
ИМ,02/2014,BY,33,,49055.23,4087.2,0
ИМ,02/2014,TR,85,,26035.17,1882.25,0
ИМ,02/2014,IT,85,,17696.48,100.8,0
ИМ,01/2014,BY,21,,8013,7156,0
ИМ,01/2014,CN,29,,38500,5e4,0
ИМ,03/2014,GR,73,,57636.96,26267,0
ЭК,03/2014,GE,44,,13086.4,4465,0
ИМ,03/2014,FR,34,,1098.75,200,0
ИМ,02/2014,GB,72,,29737.48,19061,0
ИМ,03/2014,IN,68,,15260,22600,0
ИМ,03/2014,AR,23,,219134.76,330520,0
ЭК,02/2014,UA,69,,4339.78,2.4,0
ИМ,01/2014,TR,94,,1130.42,105,0
ИМ,02/2014,US,40,,3090.15,0.5,0
ИМ,01/2014,CN,40,,21337,4849,0
ЭК,03/2014,AT,25,,1565.47,225,0
ЭК,02/2014,KZ,15,,3953.09,1253.7,0
ИМ,02/2014,ES,84,,60118.34,14745,0
ИМ,02/2014,US,84,,19479.04,111.9,0
ЭК,01/2014,BY,84,,60859.91,19690,0
ИМ,02/2014,UA,84,,55034.22,18326,0
ЭК,01/2014,UA,84,,106217.75,13010,0
ИМ,01/2014,DE,39,,10112.37,3290,0
ЭК,03/2014,BY,39,,566.54,88.63,0
ИМ,02/2014,UA,48,,81468.88,106840,0
ЭК,01/2014,AM,22,,21411.2,20860.7,0
ЭК,02/2014,DE,04,,14013.05,1365.78,0
ИМ,03/2014,UA,83,,35752.57,9907.2,0
ЭК,02/2014,UA,83,,92281.6,37210,0
ЭК,02/2014,BY,73,,850.38,0.94,0
ИМ,02/2014,ES,73,,219.36,36,0
ИМ,03/2014,US,38,,8591.44,1900,0
ЭК,02/2014,AM,44,,35673.7,8400,0
ИМ,03/2014,NL,72,,32170.1,25915,0
ЭК,02/2014,LV,68,,2962.99,4200,0
ИМ,01/2014,IN,68,,16611.55,25460,0
ИМ,02/2014,DK,23,,126941.63,63e3,0
ИМ,01/2014,AR,23,,805715.5,1230100,0
ИМ,01/2013,GB,84,,533464.63,13321,0
ЭК,03/2013,KG,84,,73220.52,6730,0
ИМ,02/2013,JP,84,,8054.15,17.83,0
ИМ,01/2013,IE,84,,63823.26,697,0
ИМ,03/2013,ES,39,,6558.38,742.3,0
ИМ,02/2013,US,39,,5069.42,122.07,0
ИМ,03/2013,CA,59,,117.04,0.04,0
ИМ,01/2013,CH,59,,15252.87,190.8,0
ИМ,01/2013,SE,59,,45149.88,786,0
ЭК,02/2013,BY,85,,6686,609,0
ИМ,01/2013,BY,83,,68031.05,15308,0
ИМ,02/2013,US,90,,2610.21,2.23,0
ИМ,03/2013,FI,90,,243728.74,1188.5,0
ИМ,03/2013,DE,73,,220.29,0.27,0
ИМ,02/2013,TW,73,,1182,7.65,0
ИМ,03/2013,TW,73,,1.5,0.02,0
ЭК,02/2013,DE,44,,3286.7,21581,0
ИМ,02/2013,CN,44,,484863.26,852162.8,0
ЭК,01/2013,AB,44,,12906.91,2050,0
ЭК,03/2013,AM,44,,40004.9,7700,0
ЭК,03/2013,BY,10,,8745,8e3,0
