NAPR,PERIOD,STRANA,TNVED,EDIZM,STOIM,NETTO,KOL
ИМ,2015,TW,3925908001,,11350,3720,0
ЭК,2015,LT,4416000000,,16269,36177,0
ИМ,2015,TR,0805102000,,34178,48800,0
ИМ,2015,DE,3506910000,,1168275,485485,0
ИМ,2015,SK,8541409009,ШТ,635,0,7
ЭК,2015,UA,2009899900,,6136,19064,0
ИМ,2015,TR,7013379900,ШТ,12195,6979,31016
ИМ,2015,UA,8201100000,,3267,1819,0
ИМ,2015,BY,6403919600,ПАР,553,26,24
ИМ,2015,BY,6402919000,ПАР,687,28,36
ИМ,2015,TR,9401790009,ШТ,1268,143,40
ИМ,2015,CA,5911901000,,218,0,0
ЭК,2015,AM,8483409000,ШТ,42483,15967,8
ИМ,2015,IN,3208109000,,40699,16181,0
ЭК,2015,UA,3809101000,,230,287,0
ИМ,2015,UA,7323999100,,47050,22781,0
ИМ,2015,CN,6907902009,М2,3587298,11417256,578746
ИМ,2015,IT,8428392000,ШТ,20205,2900,4
ЭК,2015,BY,1005101900,,24872,36000,0
ИМ,2015,FR,3214101009,,147883,52000,0
ИМ,2015,CN,3924900000,,141,9,0
ЭК,2015,AB,8421290009,ШТ,1151,9,1
ЭК,2015,AM,2815120000,КГ NAOH,1244,1614,87
ИМ,2015,CH,7326909808,,15706,3,0
ИМ,2015,DE,9026208008,ШТ,404,1,3
ИМ,2015,FR,9405500000,,255,79,0
ЭК,2015,UA,2009411009,,2638,6912,0
ИМ,2015,FI,9022130000,ШТ,305760,1211,6
ЭК,2015,UA,1905311900,,3262,1755,0
ЭК,2015,BY,9004909000,ШТ,5094,1703,4700
ИМ,2015,BY,6403911600,ПАР,23031,772,958
ИМ,2015,TR,7220908009,,98,3,0
ЭК,2015,TM,2008199900,,98204,71342,0
ЭК,2015,BY,8536901009,,506,445,0
ЭК,2015,KZ,8432291000,ШТ,23256,8465,2
ИМ,2015,UA,9403601009,ШТ,12543,2406,52
ИМ,2015,CN,9405105009,,38753,6251,0
ИМ,2015,DE,3206110000,,46000,20000,0
ИМ,2015,UA,9401903000,,38335,19404,0
ИМ,2015,TR,2530100000,,449017,6487849,0
ИМ,2015,SK,7326909309,,35937,83,0
ИМ,2015,TR,8416101000,ШТ,2455,145,1
ИМ,2015,NL,7307991000,,2568,18,0
ИМ,2015,CH,3907999000,,336955,35200,0
ИМ,2015,TR,8207209000,,19043,1262,0
ИМ,2015,TR,9401610000,ШТ,3128,447,22
ИМ,2015,DE,6805300001,,26597,1666,0
ИМ,2015,TR,3405300000,,834,156,0
ЭК,2015,FI,0406108000,,7485,876,0
ИМ,2015,TR,3907608000,,3225,791,0
ИМ,2015,FR,3814001000,,40176,6460,0
ИМ,2015,CN,9405102109,,12806,1475,0
ЭК,2015,AB,7314190000,,4142,760,0
ИМ,2015,IT,9403208009,,2223,395,0
ИМ,2015,CN,7323999900,,31045,4329,0
ЭК,2015,AB,7318190009,,1091,12,0
ИМ,2015,CN,6810190001,,26859,42169,0
ЭК,2015,UA,6805200000,,190,4,0
ИМ,2015,CN,9405409908,,24267,4316,0
ИМ,2015,DE,8528598009,ШТ,329,0,1
ИМ,2015,ES,2204298301,Л,24685,47722,48044
ЭК,2015,TJ,1206009900,,15495,20000,0
ИМ,2015,PL,0602209000,ШТ,1154257,147429,302000
ЭК,2015,AM,3506910000,,1220,504,0
ЭК,2015,AM,8483402900,ШТ,3499,1020,2
ЭК,2015,AB,2306300000,,4371,17974,0
ИМ,2015,BG,7013371000,ШТ,483,274,720
ЭК,2015,BY,8427900002,ШТ,3915,27490,4
ИМ,2015,CN,9405204008,,1080,240,0
ИМ,2015,DE,8481100500,,161,0,0
ИМ,2015,JP,7307991000,,7062,39,0
ИМ,2015,IT,8422400008,ШТ,45357,2780,1
ИМ,2015,UA,8302419000,,33,11,0
ИМ,2015,IT,8413910008,,180,2,0
ИМ,2015,PL,4008290000,,70,0,0
ИМ,2015,ES,8544499108,,5959,14,0
ИМ,2015,KR,8481101908,,2610,4,0
ИМ,2015,JP,7304291009,,216450,51801,0
ЭК,2015,BY,8428909000,ШТ,10839,2300,1
ЭК,2015,VN,1512199002,,25110,25677,0
ИМ,2015,TR,8541401000,ШТ,210,0,21
ИМ,2015,TR,4811412000,,2147,463,0
ИМ,2015,DE,8483608000,ШТ,9449,9,12
ИМ,2015,IN,7326909309,,5,0,0
ИМ,2015,GR,7310211109,,16051,9696,0
ИМ,2015,CN,6116102000,ПАР,92546,13650,180000
ИМ,2015,DE,7318159009,,105,1,0
ИМ,2015,IN,3208901909,,10,8,0
ИМ,2015,IN,8446210000,ШТ,1232000,121200,44
ИМ,2015,TR,7009920000,,1874,760,0
ИМ,2015,TR,7307999009,,202,12,0
ИМ,2015,CZ,8479820000,ШТ,147926,3035,3
ИМ,2015,IN,3403199000,,152,2,0
ЭК,2015,AM,3926909200,,166,266,0
ИМ,2015,US,8412390009,ШТ,399,3,4
ИМ,2015,GB,8481401000,,96760,1178,0
ИМ,2015,IN,4820103000,,91,24,0
ИМ,2015,BY,7013411000,ШТ,3795,673,566
ИМ,2015,TR,8539311000,ШТ,129,12,125
ИМ,2015,IT,3802900000,,2311,2700,0
ИМ,2016,CN,8201500000,,25933,2050,0
ЭК,2016,AB,3925908009,,5488,1596,0
ЭК,2016,BY,8536900100,,23,2,0
ИМ,2016,IT,8421990008,,28616,568,0
ИМ,2016,UA,8483908100,,264136,183017,0
ЭК,2016,NL,4407919000,М3,8040,16025,20
ЭК,2016,UA,2009905908,,18534,37144,0
ЭК,2016,BY,8504408200,ШТ,2221,63,223
ИМ,2016,TR,7013420000,ШТ,6582,3182,2174
ИМ,2016,BY,6403999800,ПАР,19243,652,1005
ИМ,2016,UA,7318190009,,30050,14195,0
ЭК,2016,FR,3301299100,,9600,200,0
ИМ,2016,PL,8425490000,ШТ,194,36,16
ЭК,2016,GE,2009719909,,11101,31584,0
ИМ,2016,BR,2304000001,,704451,1277850,0
ИМ,2016,CN,9603909100,ШТ,12157,1586,2904
ЭК,2016,UA,2009419900,,6421,17680,0
ИМ,2016,CN,8207909100,,408,30,0
ИМ,2016,IT,3814001000,,4809,1504,0
ЭК,2016,DE,4401399000,,24968,272705,0
ЭК,2016,AM,3402209000,,7027,11638,0
ЭК,2016,CN,4403911000,М3,210803,1321639,1256
ИМ,2016,DE,3909300009,,141162,48770,0
ИМ,2016,BY,8414302004,ШТ,176,30,4
ЭК,2016,AZ,1512199002,,79956,73037,0
ЭК,2016,UA,3206498000,,1676,2016,0
ИМ,2016,BY,8416300000,,2270,700,0
ИМ,2016,DE,6805200000,,13389,427,0
ИМ,2016,CH,5911321100,М2,36000,395,263
ИМ,2016,SK,7210122000,,2216042,2309208,0
ЭК,2016,JP,4403911000,М3,29302,49400,55
ЭК,2016,UA,1008100009,,3204,2640,0
ЭК,2016,HU,3301294100,,13931,200,0
ИМ,2016,TW,8204200000,,11445,1394,0
ИМ,2016,UA,3924100000,,9663,2901,0
ИМ,2016,BY,0405101900,,401808,120464,0
ЭК,2016,KZ,8521900009,ШТ,2074,57,31
ИМ,2016,TR,7307999009,,100,77,0
ИМ,2016,CN,8207509000,,3878,286,0
ИМ,2016,CN,8466103800,,586,118,0
ЭК,2016,AB,0405203000,,164744,69227,0
ИМ,2016,CN,9503009500,ШТ,18540,3062,12810
ИМ,2016,US,7318190009,,2363,7,0
ИМ,2016,BY,8309909000,,1716644,651003,0
ИМ,2016,TW,9004909000,ШТ,2029,85,2520
ЭК,2016,BY,8483402900,ШТ,587235,178458,73
ЭК,2016,UA,2521000000,,14602,583000,0
ИМ,2016,CN,3920499000,,110333,56601,0
ИМ,2016,SY,0805209000,,254577,334405,0
ИМ,2016,SY,0706100001,,30967,59470,0
ЭК,2016,AZ,1806901900,,52208,26340,0
ИМ,2016,BY,9401690000,ШТ,11898,1696,424
ЭК,2016,BY,1005101900,,190871,278500,0
ИМ,2016,CN,8424200000,ШТ,3167,254,375
ИМ,2016,TW,8467119000,ШТ,2401,104,54
ЭК,2016,GE,2009909800,,3222,8554,0
ИМ,2016,IT,9403208009,,624,182,0
ИМ,2016,CN,8203200009,,23791,2896,0
ИМ,2016,CN,8413508000,ШТ,52,8,1
ЭК,2016,UA,2815120000,КГ NAOH,2231,5156,216
ИМ,2016,DE,2903120000,,24618,10362,0
ИМ,2016,US,8483502000,ШТ,607,18,2
ИМ,2016,PL,9017203900,ШТ,438,51,664
ИМ,2016,CN,8481807399,,10389,886,0
ИМ,2016,CN,9609909000,,45,1,0
ИМ,2016,TR,6306120000,,80,2,0
ИМ,2016,CN,3214101009,,24691,8064,0
ЭК,2016,TR,2208601100,Л 100% СПИРТА,18833,22090,5664
ИМ,2016,MD,2009791902,,254731,245000,0
ИМ,2016,SY,0704100000,,68179,51792,0
ИМ,2016,CN,8202390000,,3736,341,0
ИМ,2016,BY,8412212009,ШТ,9763,3027,122
ИМ,2016,CN,9503006900,ШТ,1907,312,864
ИМ,2016,CN,9401610000,ШТ,1066,168,9
ИМ,2016,CN,7323991000,,2027,341,0
ИМ,2016,CN,6802931000,,9800,23766,0
ИМ,2016,AB,0802210000,,3973,2046,0
ИМ,2016,FI,6805300001,,1307,45,0
ИМ,2016,CN,3926200000,,941,208,0
ИМ,2016,IT,7323999900,,7677,1781,0
ЭК,2016,LT,4416000000,,22680,41126,0
ИМ,2016,BY,8419500000,ШТ,51,2,2
ИМ,2016,CN,9609200000,,68,2,0
ИМ,2016,DE,3208109000,,995,180,0
ИМ,2016,CA,7318220009,,56,0,0
ИМ,2016,US,3215110000,,3081,178,0
ИМ,2016,TR,0804209000,,78374,39501,0
ИМ,2016,IT,8421210009,ШТ,116,6,1
ИМ,2016,PL,3926909709,,3632,766,0
ИМ,2016,CN,8425110000,ШТ,1642,330,21
ИМ,2016,PL,3208909109,,66968,17020,0
ЭК,2016,BY,3208909109,,6046,590,0
ИМ,2016,GB,8482101009,ШТ,1726,10,4
ИМ,2016,CN,8204120000,,2469,341,0
ИМ,2016,PL,8544300007,,161,20,0
ИМ,2016,CN,4411149000,М2,331260,846224,88156
ИМ,2016,CN,4203300000,,189,9,0
ИМ,2016,TR,2520200000,,61738,493128,0
ЭК,2016,BY,2923900000,,86,12,0
ИМ,2016,CN,8305900000,,280,28,0
ИМ,2016,PL,7326909808,,62,8,0
ЭК,2016,GE,3209900000,,842,3400,0
ИМ,2016,US,8481805990,,812,4,0
ИМ,2016,CA,7419999000,,1432,3,0
ИМ,2016,CN,7318210009,,97,11,0
ИМ,2016,CL,0802320000,,105549,15000,0
ИМ,2016,TR,3920108900,,10,0,0
ИМ,2016,CN,9026208000,ШТ,153,16,5
ЭК,2016,BY,8481309908,,89,2,0
ИМ,2016,CA,7326909309,,1052,6,0
ИМ,2016,CZ,9405500000,,790,133,0
ИМ,2016,AM,8479899708,ШТ,400,700,2
ЭК,2016,KZ,8431390000,,1517,200,0
ИМ,2016,PL,9603409000,ШТ,9466,716,47870
ИМ,2016,CN,8414208000,ШТ,1229,250,307
ЭК,2016,LT,4402900000,,10845,48876,0
ИМ,2016,CN,7320208508,,41,7,0
ИМ,2016,IN,4203400000,,95,9,0
ЭК,2016,AB,7318190009,,30,16,0
ИМ,2016,CZ,7013990000,ШТ,3114,817,228
ИМ,2016,CN,8536490000,,200,0,0
ИМ,2016,CN,9405920008,,42,10,0
ИМ,2016,CN,8536900100,,80,1,0
ИМ,2016,IE,8421990008,,26872,342,0
ИМ,2016,DE,9403208009,,60,13,0
ИМ,2016,CZ,7013379900,ШТ,10093,1637,2722
ЭК,2016,BY,3926909708,,55,1,0
ИМ,2016,IT,3926909707,,129,0,0
ЭК,2016,KZ,9403409000,ШТ,269,50,1
ИМ,2016,CN,8477809300,ШТ,53,9,1
ЭК,2016,ES,3301294100,,32981,600,0
ЭК,2016,AB,0401501100,,382,97,0
ЭК,2016,AB,1008100009,,691,564,0
ИМ,2016,CN,8414108900,ШТ,2647,9,1
ИМ,2016,TR,7322190000,,25829,20960,0
ИМ,2016,CN,7323999900,,15467,3359,0
ЭК,2016,GE,3808942000,,2765,7988,0
ЭК,2016,AM,3926400000,,48,1,0
ИМ,2016,US,8501510001,ШТ,1964,51,3
ИМ,2016,LU,4016930005,,57,0,0
ЭК,2016,SD,8501529009,ШТ,7395,1390,5
ИМ,2016,TR,7013339100,ШТ,613,433,1800
ИМ,2016,DE,7419999000,,3554,11,0
ИМ,2016,CH,3921120000,,582,0,0
ИМ,2016,TR,0813100000,,232258,101000,0
ИМ,2016,MD,2204299601,Л,14498,24220,24220
ИМ,2016,CN,8205510090,,472,12,0
ИМ,2016,TR,8452900002,,222,3,0
ИМ,2016,CN,3916905000,,19364,8825,0
ИМ,2016,CN,7324900009,,2404,172,0
ЭК,2016,AE,0406108000,,5216,600,0
ЭК,2016,KZ,8432100000,ШТ,13774,5500,1
ИМ,2016,US,8481900000,,4053,25,0
ИМ,2016,CN,8467990001,,23,1,0
ЭК,2016,UA,2009619000,,331,1872,0
ЭК,2016,KZ,8301401900,,88,4,0
ЭК,2017,AB,2009905908,,1450,2712,0
ЭК,2017,UA,2203000100,Л,17855,37280,27042
ИМ,2017,AZ,2204299601,Л,282481,592857,598000
ЭК,2017,AM,1905311900,,11847,5573,0
ЭК,2017,BY,2009719909,,20879,33675,0
ЭК,2017,BY,1806310000,,19,1,0
ЭК,2017,TM,1905311900,,18164,8175,0
ЭК,2017,AB,2815120000,КГ NAOH,4323,7069,720
ЭК,2017,AB,0401201109,,129543,142033,0
ИМ,2017,IT,0602905000,ШТ,10472,2893,2076
ИМ,2016,CN,4202990000,ШТ,59,9,2
ЭК,2016,BY,1806901900,,6463,2950,0
ИМ,2016,IN,2905310000,,1698,920,0
ЭК,2016,AB,2009509008,,62,174,0
ЭК,2017,UA,3402202000,,3374,7086,0
ИМ,2017,FR,3208909109,,585265,173020,0
ЭК,2017,AM,3402209000,,4653,8466,0
ИМ,2017,BY,3303009000,,195079,14453,0
ЭК,2017,TJ,3402202000,,3324,6602,0
ИМ,2017,PL,3208909109,,197619,46237,0
ИМ,2017,DE,3208901909,,132027,46630,0
ЭК,2017,KZ,2833300000,,15,0,0
ИМ,2017,DE,2916310000,,477,40,0
ИМ,2017,CH,3402190000,,187,2,0
ЭК,2017,KZ,3402209000,,40109,47346,0
ЭК,2017,BY,8301401900,,1561,57,0
ИМ,2017,US,7326909409,,4592,1,0
ИМ,2017,CN,8211940000,,664,99,0
ИМ,2017,NL,7307991000,,7600,103,0
ИМ,2017,TR,4010120000,,235,103,0
ИМ,2017,BY,6403993100,ПАР,736,17,63
ИМ,2017,BY,6402999600,ПАР,485,16,30
ЭК,2017,KZ,7004209900,М2,345,118,20
ИМ,2017,CN,6907219003,М2,53961,58397,2876
ЭК,2017,KZ,4016930005,,35,1,0
ЭК,2017,LT,4416000000,,21615,43550,0
ИМ,2017,BY,8432900000,,165641,130380,0
ИМ,2017,CN,8414208000,ШТ,561,148,220
ИМ,2017,CZ,8422300008,ШТ,266839,3683,3
ИМ,2017,CN,8432900000,,888151,700358,0
ЭК,2017,MD,8432210000,ШТ,108050,30664,9
ИМ,2017,DE,7210500000,,1076555,1061303,0
ИМ,2017,ES,7318159009,,5575,661,0
ИМ,2017,CN,7604109000,,5,1,0
ИМ,2017,CN,8413302008,,8220,426,0
ИМ,2017,IT,7326909807,,401,1,0
ЭК,2017,AB,7216611000,,71729,69872,0
ИМ,2017,CN,8514300000,ШТ,15746,2820,3
ИМ,2017,CN,8481808199,,120,28,0
ИМ,2017,BY,8483908100,,457310,378956,0
ИМ,2017,CN,9504908009,ШТ,6169,1187,3168
ИМ,2017,CN,9405109109,,102815,14584,0
ИМ,2017,IT,9604000000,ШТ,210,8,32
ЭК,2017,KG,3307490000,,1360,856,0
ИМ,2017,DE,3209100009,,106379,24248,0
ИМ,2017,FI,8716800000,ШТ,1641,92,2
ЭК,2017,KZ,8521900009,ШТ,3148,46,29
ИМ,2017,BE,8481805910,,321,1,0
ЭК,2017,AM,9503004100,ШТ,1404,143,530
ИМ,2017,PL,3924900009,,81701,21457,0
ИМ,2017,DE,3905120000,,90216,54835,0
ИМ,2017,CN,3917330009,,399,64,0
ЭК,2017,DE,4401390000,,3499,41125,0
ИМ,2017,BY,4901990000,,49020,8900,0
ИМ,2017,CZ,4016999708,,19771,116,0
ЭК,2017,GE,3209100009,,15611,43057,0
ЭК,2017,KZ,2815120000,КГ NAOH,2596,3800,380
ЭК,2017,GE,2009899900,,8805,24119,0
ИМ,2017,CN,9405104003,,1368,210,0
ИМ,2017,IN,9025900008,,532,4,0
ИМ,2017,CN,9403208009,,11581,1586,0
ИМ,2017,DE,8484900000,,257,0,0
ИМ,2017,TR,8483508000,ШТ,54,10,10
ЭК,2017,UA,8483402900,ШТ,114296,22360,8
ИМ,2017,DE,8481805990,,326,1,0
ИМ,2017,TW,8517620003,ШТ,1191,2,1
ЭК,2017,AM,8516299100,ШТ,143,15,4
ИМ,2017,US,8432291000,ШТ,1150298,176810,24
ЭК,2017,KZ,8302490009,,71,3,0
ИМ,2017,SK,8412212009,ШТ,562,9,2
ИМ,2017,CN,8414807500,ШТ,5124,693,1
ИМ,2017,CN,8202998000,,3445,558,0
ЭК,2017,AM,4416000000,,126547,37000,0
ИМ,2017,CN,3920491009,,228641,125996,0
ИМ,2017,PL,4016100009,,214,33,0
ИМ,2017,DE,3904220000,,152553,72695,0
ИМ,2017,DE,3926909709,,2268,21,0
ИМ,2017,CH,6914900000,,4945,1,0
ИМ,2017,DE,1210201000,,205686,18800,0
ЭК,2017,BY,1905311900,,19294,8792,0
ЭК,2017,AB,0406105002,,19423,7768,0
ЭК,2017,UA,2517490000,,907,20000,0
ЭК,2017,UA,2202100000,Л,1604,5387,3592
ЭК,2017,BY,2833300000,,12,0,0
ЭК,2017,KZ,2836200000,,2050,3186,0
ИМ,2017,CN,8203300000,,1964,350,0
ИМ,2017,CN,8204110000,,6346,698,0
ЭК,2017,AM,8302419000,,226,93,0
ИМ,2017,CZ,8501522001,ШТ,2477,9,1
ИМ,2017,GB,8482109008,ШТ,457,3,4
ИМ,2017,SK,8207301000,,8135,42,0
ИМ,2017,CN,8207903000,,4502,648,0
ЭК,2017,LV,7204211000,,23870,20000,0
ИМ,2017,IT,7013289000,ШТ,1742,170,184
ЭК,2017,AM,6806100008,,268,536,0
ЭК,2017,AM,7210708000,,298,451,0
ИМ,2017,BY,6402999800,ПАР,351,11,18
ЭК,2017,BY,6301901000,ШТ,13,1,3
ИМ,2017,FI,9401300001,ШТ,3918,66,7
ИМ,2017,TW,9403208009,,1408,322,0
ИМ,2017,TR,7318290009,,1750,26,0
ЭК,2017,KZ,8421230000,ШТ,315,12,18
ИМ,2017,CN,4202929800,ШТ,592,66,120
ЭК,2017,BY,3304990000,,19,3,0
ЭК,2017,GE,3206497000,,1005,1070,0
ЭК,2017,AB,0401501100,,311,71,0
ИМ,2017,DE,2710198200,,7115,2490,0
ИМ,2017,CN,8206000000,,5417,848,0
ИМ,2017,CN,8202100000,,5108,768,0
ИМ,2017,CN,8203200009,,26038,3463,0
ЭК,2017,AM,7306619209,,54,69,0
ЭК,2017,OS,3923509000,,206,49,0
ИМ,2017,UA,3924900009,,4841,1974,0
ИМ,2017,TR,6911100000,,61516,10739,0
ИМ,2017,GB,4016999708,,279,0,0
ИМ,2017,DE,8432100000,ШТ,379327,36304,10
ИМ,2017,LU,8477908000,,3248,5,0
ИМ,2017,CN,8462918009,ШТ,1007,519,6
ИМ,2017,BE,8483102108,ШТ,182,1,1
ЭК,2017,KZ,9027109000,ШТ,138,1,1
ЭК,2017,AM,9405401009,,459,16,0
ИМ,2017,CN,3917400009,,653,41,0
ЭК,2017,KZ,2202991900,Л,6557,17504,16047
ИМ,2017,CN,8712003000,ШТ,88182,38890,3608
ИМ,2017,CN,9025900008,,156,4,0
ИМ,2017,DE,8515210000,ШТ,225,111,1
ИМ,2017,DE,8538909100,,2760,0,0
ИМ,2017,TR,8422300008,ШТ,312983,4270,1
ЭК,2017,AM,4410129000,М3,940,2694,4
ЭК,2017,KZ,4418991000,,84589,30635,0
ИМ,2017,TR,9401800009,ШТ,57269,13194,1494
ЭК,2017,KZ,9004901000,ШТ,56,2,100
ЭК,2017,AM,7318149100,,27,2,0
ИМ,2017,BY,7013990000,ШТ,7228,1528,1823
ЭК,2017,AB,7314490000,,14688,2955,0
ИМ,2017,SE,8481805990,,1272,3,0
ИМ,2017,FR,8483402309,ШТ,2111,41,2
ЭК,2017,MD,8432291000,ШТ,74708,20041,6
ИМ,2017,CN,7615108009,,566,44,0
ИМ,2017,TW,8207506000,,2345,9,0
ЭК,2017,AM,4402900000,,4859,17500,0
ЭК,2017,KZ,9405104003,,643,10,0
ЭК,2017,AB,2009719909,,2131,4131,0
ЭК,2017,KZ,8432291000,ШТ,14206,5380,1
ЭК,2017,KZ,8504403009,ШТ,2436,9,11
ИМ,2017,CN,8205100000,,638,128,0
ИМ,2017,CN,8487905100,,68,7,0
ИМ,2017,NL,8483402900,ШТ,1093,35,5
ЭК,2017,AM,8425390006,ШТ,614,450,1
ИМ,2017,GR,7310211101,1000 ШТ,721,57,2
ИМ,2017,IT,7323990000,,5617,1267,0
ИМ,2017,ES,7616999008,,1480,7,0
ИМ,2017,US,6815109008,,1048,0,0
ЭК,2017,AM,8543709000,ШТ,55,3,1
ИМ,2017,BE,8536508000,,63,0,0
ЭК,2017,AM,1512199002,,20269,22347,0
ЭК,2017,BY,1005101801,,15633,20000,0
ИМ,2017,DE,9026202000,ШТ,2297,0,1
ИМ,2017,CN,8450111900,ШТ,280,55,2
ИМ,2017,DE,8716800000,ШТ,26,27,1
ИМ,2017,DE,9025198009,ШТ,2056,1,7
ИМ,2017,SK,7210701000,,6937,5385,0
ИМ,2017,CN,7318290009,,826,248,0
ИМ,2017,TR,7318169109,,56,27,0
ИМ,2017,CN,7411211000,,231,7,0
ИМ,2017,PH,7020001000,,115,1,0
ИМ,2017,KZ,2501009900,,1211,15000,0
ЭК,2017,BG,3301294100,,348706,9000,0
ИМ,2017,GB,3208209009,,788,210,0
ИМ,2017,PL,4417000000,,119,35,0
ИМ,2017,US,3926909200,,663,0,0
ЭК,2017,AM,7216918000,,22,9,0
ИМ,2017,DE,3911901900,,12521,3640,0
ИМ,2017,JP,8482109008,ШТ,2494,6,1
ИМ,2017,TW,8456301900,ШТ,28218,3185,1
ИМ,2017,CN,8708939009,,9075,2865,0
ЭК,2017,KZ,8537109100,,11059,48,0
ИМ,2017,DE,8537109900,,2457,1,0
ИМ,2017,IN,8537109900,,315,0,0
ИМ,2017,US,8481309108,,818,1,0
ИМ,2017,GB,8482400009,ШТ,65,0,2
ИМ,2017,DE,8481808700,,2061,1,0
ИМ,2017,DE,3909300001,,655,139,0
ЭК,2017,GE,3824999609,,478,675,0
ИМ,2017,BE,3926909709,,104,0,0
ИМ,2017,CN,3926200000,,2437,578,0
ИМ,2017,JP,3917320009,,1220,7,0
ЭК,2017,KZ,0910120000,,3,0,0
ИМ,2017,CN,9405209909,,140,28,0
ЭК,2017,AM,9004909000,ШТ,704,153,550
ЭК,2017,AM,8536699008,,65,3,0
ИМ,2017,KZ,7304230001,,41017,92820,0
ИМ,2017,ES,8481309108,,783,0,0
ИМ,2017,CN,8424823000,ШТ,516,129,278
ЭК,2017,AM,8428907900,ШТ,88,845,1
ИМ,2017,ES,8504509500,ШТ,718,2,12
ИМ,2017,GB,8483608000,ШТ,5489,21,2
ИМ,2017,CN,8416900000,,66,8,0
ИМ,2017,SE,8422300008,ШТ,332291,28660,3
ЭК,2017,AM,8301401100,,240,18,0
ИМ,2017,CN,7312108108,,119,44,0
ЭК,2017,AM,7326200009,,101,965,0
ИМ,2018,PH,3926909200,,126,1,0
ИМ,2018,CN,4411929000,М2,2798184,6949661,831296
ЭК,2018,KZ,7326199009,,153,15,0
ИМ,2018,BY,6403999800,ПАР,4606,127,212
ИМ,2017,BY,3917400009,,224,53,0
ИМ,2017,FR,3814009000,,3052,850,0
ИМ,2018,DE,9608200000,ШТ,9474,27,2150
ИМ,2018,DE,8422909000,,83211,77,0
ИМ,2018,US,8421990008,,1332,3,0
ИМ,2017,ES,8483402309,ШТ,1052,36,1
ИМ,2018,TR,9401800009,ШТ,110819,23948,3781
ИМ,2018,CN,8414592000,ШТ,284,9,30
ИМ,2018,BY,6402993900,ПАР,2371,63,134
ИМ,2018,ES,7318159009,,3434,332,0
ИМ,2018,SK,7326909409,,1475,5,0
ИМ,2018,BY,6403911800,ПАР,1115,42,54
ИМ,2018,DE,8536900100,,859,0,0
ИМ,2018,GB,7318210009,,8,0,0
ИМ,2018,CN,6201930000,ШТ,2154,98,120
ИМ,2018,PL,8205591000,,1538,199,0
ЭК,2018,KZ,8443999000,,56,1,0
ИМ,2018,CN,4016995209,,248,90,0
ИМ,2018,DE,3403990000,,5077,613,0
ИМ,2018,FR,3814001000,,33798,4940,0
ИМ,2018,CN,8504408200,ШТ,16,1,3
ЭК,2018,BY,8504318008,ШТ,169,6,65
ЭК,2018,AB,3809101000,,185,156,0
ИМ,2018,IN,4016930005,,495,0,0
ИМ,2018,DE,3909509000,,162774,41030,0
ИМ,2018,DE,3904220009,,40211,17568,0
ЭК,2018,AB,3305100000,,804,1702,0
ЭК,2018,OS,3923301010,,153337,80090,0
ИМ,2018,CN,9405109808,,2510,411,0
ИМ,2018,CL,0813200000,,39900,20000,0
ЭК,2018,BY,2002903900,,5152,4552,0
ИМ,2018,IT,0602903000,ШТ,19592,1323,56500
ИМ,2018,TR,7320202009,,18,5,0
ИМ,2018,CN,7323990000,,11163,3491,0
ИМ,2018,SK,7318290009,,211,2,0
ИМ,2018,CN,3926200000,,6890,1797,0
ИМ,2018,CN,8483409000,ШТ,229,115,8
ИМ,2018,CN,8211910001,ШТ,1309,60,1200
ЭК,2018,KZ,8536508000,,3,0,0
ИМ,2018,CN,8483102909,ШТ,3047,1262,57
ЭК,2018,KZ,8301401900,,2502,311,0
ИМ,2018,PL,5911901000,,95,3,0
ЭК,2018,BY,4407919000,М3,9056,50787,54
ИМ,2018,CN,8205591000,,28,2,0
ЭК,2018,MD,8432210000,ШТ,34574,10684,2
ИМ,2018,CN,9503004900,ШТ,37543,6295,36774
ИМ,2018,IT,3924900009,,1707,287,0
ЭК,2018,AZ,1515299000,,322788,243999,0
ЭК,2018,KG,3401209000,,157,210,0
ИМ,2018,DE,8537109100,,3373,2,0
ЭК,2018,UA,3305100000,,11577,30015,0
ЭК,2018,BY,6104690009,ШТ,13,2,6
ЭК,2018,BY,4407959900,М3,1059,8500,10
ИМ,2018,IE,8481309908,,152,0,0
ЭК,2018,BY,9401903000,,2008,430,0
ИМ,2018,TR,9403700008,,22984,4883,0
ИМ,2018,BY,9603909100,ШТ,8238,1485,3420
ИМ,2018,CN,8422300008,ШТ,187724,7000,6
ЭК,2018,AM,2009909800,,1515,3108,0
ЭК,2018,GT,8466300000,,4047,80,0
ИМ,2018,BE,8481805990,,765,0,0
ЭК,2018,AB,7019900009,,309,78,0
ИМ,2018,CN,6805100000,,70,12,0
ЭК,2018,GT,8207901000,,80,5,0
ЭК,2018,KZ,8309909000,,33187,12540,0
ИМ,2018,TW,8205598099,,267,46,0
ЭК,2018,KZ,4409299200,М2,25808,41630,3620
ИМ,2018,CN,4202929800,ШТ,609,86,71
ЭК,2018,UA,4911109000,,126,25,0
ИМ,2018,PL,5603149000,,2706,350,0
ЭК,2018,BY,6203191000,ШТ,75,13,31
ЭК,2018,EE,4407919000,М3,36655,36174,39
ИМ,2018,UA,8483908100,,253632,139833,0
ЭК,2018,AM,2009905908,,2422,5180,0
ЭК,2018,KZ,2833300000,,44,0,0
ЭК,2018,UA,2009899600,,314,1482,0
ИМ,2018,DE,9026204000,ШТ,372,3,3
